date;Coelenterata;Anthoathecata;Hydractinia spp.;Rathkea octopunctata;Lizzia blondina;Bougainvillia spp.;Hybocodon prolifer;Euphysa spp.;Sarsia spp.;Sarsia tubulosa;Leuckartiara octona;Amphinema spp.;Leptothecata;Phialella quadrata;Eutima gracilis;Tiaropsis multicirrata;Corymorpha nutans;Laodicea undulata;Staurostoma mertensii;Mitrocomella polydiademata;Clytia hemisphaerica;Obelia spp.;Aglantha digitale;Solmaris corona;Siphonophorae;Agalma elegans;Nanomia cara;Diphyidae;Muggiaea atlantica;Scyphozoa ephyra;Cyanea spp.;Cyanea spp. ephyra;Cyanea lamarckii;Aurelia spp. ephyra;Aurelia aurita;Pelagia noctiluca;Cerianthus spp.;Ctenophora (remains);Ctenophora;Pleurobrachia pileus;Beroe cucumis;Podon spp.;Podon leuckartii;Podon intermedius;Pleopis polyphemoides;Evadne nordmanni;Halocyprididae;Cirripedia cypris;Cirripedia nauplius;Copepoda C1-6 (others);Copepoda C1-6;Calanoida C1-6;Calanus spp. C6 F;Calanus spp. C6 M;Calanus spp. C1;Calanus spp. C2;Calanus spp. C3;Calanus spp. C4;Calanus spp. C5;Calanus finmarchicus C6 F;Calanus finmarchicus C6 M;Calanus finmarchicus C5;Calanus helgolandicus C6 F;Calanus helgolandicus C6 M;Calanus helgolandicus C5;Eucalanus elongatus C1-5;Eucalanus elongatus C6 F;Eucalanus elongatus C6 M;Subeucalanus crassus C1-5;Subeucalanus crassus C6 F;Subeucalanus crassus C6 M;Rhincalanus nasutus C6 F;Rhincalanus nasutus C6 M;Rhincalanus nasutus C1-5;Para/pseudo/cteno/clausocalanus C1-5;Paracalanus parvus C5 F;Paracalanus parvus C6 F;Paracalanus parvus C5 M;Paracalanus parvus C6 M;Paracalanus parvus C1;Paracalanus parvus C2;Paracalanus parvus C3;Paracalanus parvus C4;Paracalanus parvus C5;Calocalanus spp. C6 F;Pseudocalanus minutus elongatus C5 F;Pseudocalanus minutus elongatus C6 F;Pseudocalanus minutus elongatus C5 M;Pseudocalanus minutus elongatus C6 M;Pseudocalanus minutus elongatus C1;Pseudocalanus minutus elongatus C2;Pseudocalanus minutus elongatus C3;Pseudocalanus minutus elongatus C4;Ctenocalanus vanus C6 F;Ctenocalanus vanus C6 M;Ctenocalanus vanus C5;Microcalanus pusillus C6 F;Microcalanus pusillus C6 M;Microcalanus pusillus C3;Microcalanus pusillus C4;Microcalanus pusillus C5;Microcalanus pusillus C1-5;Clausocalanus spp. C1-6;Aetideus armatus C1-6;Euchaetidae C1-6;Paraeuchaeta norvegica C1-6;Scolecitrichidae C1-5;Scolecithricella minor C6 F;Scolecithricella minor C6 M;Scolecithricella minor C1-5;Diaixis hibernica C6 F;Diaixis hibernica C5 M;Diaixis hibernica C6 M;Diaixis hibernica C3;Diaixis hibernica C4;Diaixis hibernica C5;Diaixis hibernica C1-5;Temora longicornis C5 F;Temora longicornis C6 F;Temora longicornis C5 M;Temora longicornis C6 M;Temora longicornis C1;Temora longicornis C2;Temora longicornis C3;Temora longicornis C4;Temora longicornis C5;Temora longicornis C1-5;Metridinidae C1-6;Metridia lucens C6 F;Metridia lucens C6 M;Metridia lucens C1;Metridia lucens C2;Metridia lucens C3;Metridia lucens C4;Metridia lucens C5;Metridia lucens C1-5;Centropages hamatus C5 F;Centropages hamatus C6 F;Centropages hamatus C5 M;Centropages hamatus C6 M;Centropages hamatus C1;Centropages hamatus C2;Centropages hamatus C3;Centropages hamatus C4;Centropages hamatus C5;Centropages hamatus C1-5;Centropages typicus C6 F;Centropages typicus C6 M;Centropages typicus C1;Centropages typicus C2;Centropages typicus C3;Centropages typicus C4;Centropages typicus C5;Centropages typicus C1-5;Candacia armata C6 F;Candacia armata C6 M;Candacia armata C1;Candacia armata C2;Candacia armata C3;Candacia armata C4;Candacia armata C5;Candacia armata C1-5;Anomalocera patersoni C6 F;Anomalocera patersoni C6 M;Anomalocera patersoni C1-5;Acartia (Acartiura) clausi C5 F;Acartia (Acartiura) clausi C6 F;Acartia (Acartiura) clausi C5 M;Acartia (Acartiura) clausi C6 M;Acartia (Acartiura) clausi C1;Acartia (Acartiura) clausi C2;Acartia (Acartiura) clausi C3;Acartia (Acartiura) clausi C4;Acartia (Acartiura) clausi C5;Acartia (Acartiura) clausi C1-5;Acartia (Acartiura) longiremis C6 F;Acartia (Acartiura) longiremis C6 M;Acartia (Acartiura) longiremis C1-5;Harpacticoida C1-6;Microsetella norvegica C1-6;Microsetella rosea C1-6;Oncaeidae C1-6;Corycaeidae C1-6;Cyclopoida C1-6;Oithonidae C1-6;Oithona spp. C1;Oithona spp. C2;Oithona spp. C3;Oithona spp. C4-5;Oithona spp. C6 M;Oithona spp. C6 F;Monstrillidae C1-6;Caligidae C1-6;Caligus spp. C1-6;Malacostraca;Mysida;Cumacea;Isopoda;Isopoda (parasitic);Amphipoda (non-hyperiidea);Amphipoda (parasitic);Themisto spp.;Hyperia spp.;Euphausiidae calyptopis;Euphausiidae furcilia;Euphausiidae nauplius;Nyctiphanes couchii adult;Nyctiphanes couchii juvenile;Nyctiphanes couchii furcilia;Thysanoessa spp. furcilia;Thysanoessa inermis adult;Thysanoessa longicaudata adult;Nephrops norvegicus larva;Decapoda larva;Mollusca;Gastropoda larva;Gastropoda egg;Limacina retroversa;Lamellaria spp. larva;Lamellaria spp. egg;Gymnosomata;Clione limacina;Bivalvia larva;Sagittidae;Sagittidae juvenile;Parasagitta elegans;Parasagitta setosa;Serratosagitta serratodentata;Pisces larva;Pisces egg;Clupeidae larva;Gadiformes larva;Ammodytidae larva;Polychaeta adult;Polychaeta larva;Tomopteris spp.;Phoronida larva;Bryozoa cyphonautes;Echinodermata larva;Hemichordata larva;Ascidiacea larva;Appendicularia;Salpa fusiformis;Doliolidae;Cephalochordata
2001-02-19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.52626893796659;0;NA;0;0;0;0;0;0;0;0;0;0.505253787593319;0;0;6.56829923871314;0;0;0;0;0;0;0;0;0;0;0;NA;0;10.1050757518664;0;0;0;0;0;1.2631344689833;22.7364204416993;0;16.4207480967829;39.1571685384822;8.84194128288307;13.8944791588163;0;2.52626893796659;16.4207480967829;22.7364204416993;0;0;0;0;1.2631344689833;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5.05253787593318;NA;0;0;0;0;0;0;0.252626893796659;0;NA;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;1.2631344689833;0;NA;0;0;0;0.252626893796659;0;0;0;NA;0;0;0;0;13.8944791588163;0;1.2631344689833;0;0;0;1.2631344689833;2.52626893796659;NA;0;0;0;1.2631344689833;0;0;0;0;0;64.4198579181481;NA;NA;NA;NA;NA;NA;0;0;0;0;0;0;0;0;0;0;1.01050757518664;0;0;0;2.52626893796659;0;0;0;0;0;0;NA;0.252626893796659;0;1.2631344689833;0;0;0;0;16.4207480967829;0;1.2631344689833;0;0.505253787593319;2.02101515037327;0;0;0;0;0;NA;0;0;2.52626893796659;0;0;15.1576136277996;0;0;0;2.52626893796659;0;0;0
2001-02-26;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.78940340694989;NA;0;0;0;0;0.252626893796659;0;0;0;0;0;0;0;2.27364204416993;0;0.757880681389978;0;0;0;0;0;0;0;0;0;NA;0;15.1576136277996;0;0;0;0;0;0;7.57880681389978;0;12.631344689833;37.8940340694989;5.05253787593318;1.2631344689833;2.52626893796659;10.1050757518664;15.1576136277996;20.2101515037327;0;0;0;1.2631344689833;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.505253787593319;0;0.505253787593319;0;0;0;0;0;NA;0;0;0;0;0;0;0.252626893796659;0;NA;0;0;0;0;0;0;1.2631344689833;0;0;NA;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;NA;0;0;0;0;7.57880681389978;0;0;0;0;0;0;1.2631344689833;NA;0;0;0;3.78940340694989;0;0;0;0;0;66.9461268561147;NA;NA;NA;NA;NA;NA;0;0;1.2631344689833;0;0;0;0;0;0.252626893796659;0;0;0;0;0;0;0;0;0;0;0;0;NA;0.252626893796659;0;1.2631344689833;0;0;0;0;6.31567234491648;0;5.05253787593318;0;0.757880681389978;0.505253787593319;0;0;0;0;0;NA;2.02101515037327;0;1.2631344689833;0;0;25.2626893796659;1.2631344689833;0;0;10.1050757518664;0;0;0
2001-03-14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5.05253787593318;7.57880681389978;NA;0;0;0;0;0.252626893796659;1.51576136277996;0;0;0;1.76838825657661;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;7.57880681389978;0;0;0;0;0;0;0;0;22.7364204416993;32.8414961935657;17.6838825657661;5.05253787593318;7.57880681389978;22.7364204416993;55.577916635265;50.5253787593319;0;0;0;2.52626893796659;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.52626893796659;0;2.52626893796659;0;2.52626893796659;5.05253787593318;5.05253787593318;2.52626893796659;NA;0;0;0;0;0;0;0.252626893796659;0;NA;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;NA;0;0;0;0;5.05253787593318;0;0;0;0;0;2.52626893796659;5.05253787593318;NA;0;0;0;10.1050757518664;0;0;5.05253787593318;0;0;293.047196804125;NA;NA;NA;NA;NA;NA;0;0;0.505253787593319;0;0;0;0;0;0;0;0;0;0;0;0;0;0.505253787593319;0;0;0;0;NA;0.505253787593319;0;20.2101515037327;0;0;0;0;2.52626893796659;0;7.57880681389978;0;5.05253787593318;0.757880681389978;0;0;1.51576136277996;1.76838825657661;0;NA;0;0;2.52626893796659;0.252626893796659;0;35.3677651315323;5.05253787593318;0;0;5.05253787593318;0;0;0
2001-03-19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.52626893796659;12.631344689833;NA;0;0;0;0;2.02101515037327;1.51576136277996;1.01050757518664;1.51576136277996;0;0.252626893796659;0;0.505253787593319;1.01050757518664;0;0;0;0;0;0;0;0;0;0;0;NA;0;15.1576136277996;0;0;0;0;0;0;7.57880681389978;0;37.8940340694989;55.577916635265;20.2101515037327;12.631344689833;0;12.631344689833;32.8414961935657;45.4728408833987;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0.252626893796659;0;0;0;0;0;0;0;5.05253787593318;0;2.52626893796659;0;5.05253787593318;7.57880681389978;5.05253787593318;7.57880681389978;NA;0;0;0;0;0;0.252626893796659;0;0.252626893796659;NA;0;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;NA;0.252626893796659;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;0;0;2.52626893796659;0;0;0;0;0;128.839715836296;NA;NA;NA;NA;NA;NA;0;0;0.252626893796659;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0.252626893796659;0;2.52626893796659;0;0;0;0;2.52626893796659;0;0.252626893796659;0;8.84194128288307;0.505253787593319;0;0;0.505253787593319;0.757880681389978;0;NA;0;0;2.52626893796659;0;0;7.57880681389978;0;0;0;7.57880681389978;0;0;0
2001-04-04;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7.57880681389978;195.785842692411;NA;0;0;0;0;0.505253787593319;1.01050757518664;0.252626893796659;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;0;1.2631344689833;0;0;0;0;0;1.2631344689833;3.78940340694989;0;22.7364204416993;30.3152272555991;15.1576136277996;15.1576136277996;1.2631344689833;12.631344689833;26.5258238486492;18.9470170347494;0;0;0;0;1.2631344689833;0;0;1.2631344689833;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.78940340694989;0;1.2631344689833;0;0;1.2631344689833;2.52626893796659;5.05253787593318;NA;0;0;0;0;0;0;0;0.252626893796659;NA;0;0;0;0;0;0;2.52626893796659;0;0;NA;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;NA;0;0;0;0;1.2631344689833;0;3.78940340694989;0;0;0;1.2631344689833;5.05253787593318;NA;0;0;0;1.2631344689833;0;0;0;0;0;84.6300094218809;NA;NA;NA;NA;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;NA;1.01050757518664;0;10.1050757518664;0;0;0;0;0;0;0;0;10.8629564332563;0;0;0;4.29465719454321;1.2631344689833;0;NA;0;0;7.57880681389978;0;0;46.735975352382;0;0;0;15.1576136277996;0;0;0
2001-04-09;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.52626893796659;176.838825657661;NA;0;0;0;0;2.02101515037327;4.04203030074655;3.78940340694989;2.77889583176325;0;0;0.252626893796659;0.757880681389978;0;0.505253787593319;0;0;0;0;0;0;0;0;0;0;NA;0;10.1050757518664;0;0;0;0;0;5.05253787593318;5.05253787593318;0;40.4203030074655;111.15583327053;20.2101515037327;63.1567234491648;7.57880681389978;50.5253787593319;111.15583327053;75.7880681389978;0;0;0;0;0;0;0;2.52626893796659;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;2.52626893796659;0;0;2.52626893796659;0;5.05253787593318;0;0;2.52626893796659;2.52626893796659;15.1576136277996;NA;0;0;0;0;0;2.52626893796659;0;0;NA;0;0;0;0;0;0;2.52626893796659;2.52626893796659;5.05253787593318;NA;0;0;0;0;0;2.52626893796659;0;NA;0;0;0;0;0;0;0;NA;0;0;0;0;17.6838825657661;0;10.1050757518664;0;0;5.05253787593318;12.631344689833;15.1576136277996;NA;0;0;0;17.6838825657661;0;0;2.52626893796659;0;0;159.154943091895;NA;NA;NA;NA;NA;NA;0;0;0;0;0;0;0;0;0;0;0.757880681389978;0;0;0;0;0;0;0;0;0;0;NA;6.31567234491648;0;60.6304545111982;0;0;0;0;0;0;22.7364204416993;0;22.7364204416993;1.2631344689833;0;0;3.03152272555991;2.77889583176325;0;NA;0;0;10.1050757518664;0;0;70.7355302630646;2.52626893796659;0;0;55.577916635265;0;0;0
2001-04-17;0.252626893796659;0;0;0.252626893796659;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12.631344689833;191.996439285461;NA;0;0;0;0;2.52626893796659;2.27364204416993;7.32617992010312;11.115583327053;0;2.02101515037327;0;1.2631344689833;0.252626893796659;0;7.32617992010312;0;0;0;0;0;0;0;0;0;NA;0;5.05253787593318;0;2.52626893796659;0;0;0;10.1050757518664;10.1050757518664;0;17.6838825657661;98.5244885806971;20.2101515037327;22.7364204416993;5.05253787593318;15.1576136277996;47.9991098213653;32.8414961935657;0;0;0;2.52626893796659;0;0;0;2.52626893796659;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.52626893796659;0;2.52626893796659;0;0;12.631344689833;2.52626893796659;5.05253787593318;NA;0;0;0;0;0;0;0;0;NA;0;0.757880681389978;0;0.252626893796659;0;0;0;0;0.252626893796659;NA;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;NA;0;0;0;0;12.631344689833;0;7.57880681389978;0;0;15.1576136277996;5.05253787593318;22.7364204416993;NA;0;0;0;7.57880681389978;0;0;0;0;0;133.892253712229;NA;NA;NA;NA;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;5.05253787593318;1.51576136277996;27.7889583176325;0;0;0;0;0;0;NA;6.56829923871314;0;35.3677651315323;0;0;0;0;0;0;2.52626893796659;0;12.631344689833;10.357702645663;0;0;1.01050757518664;2.52626893796659;0;NA;0;0;30.3152272555991;0;0;149.049867340029;0;0;0;93.4719507047639;0;0;0
2001-04-24;11.873464008443;0;0;6.06304545111982;0;0;4.79991098213653;0;0;0;0;0;0;0;0;0.505253787593319;0;0;0;0;0;1.01050757518664;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.505253787593319;0;0;0;0;0;5.05253787593318;0;60.6304545111982;136.418522650196;NA;0;0;0;0;0.757880681389978;2.27364204416993;2.27364204416993;5.05253787593318;0;0.757880681389978;0;0.252626893796659;2.02101515037327;1.76838825657661;3.28414961935657;0;0;0;0;0;0;0;0;0;NA;0;15.1576136277996;0;0;0;0;0;5.05253787593318;20.2101515037327;0;95.9982196427305;95.9982196427305;40.4203030074655;40.4203030074655;5.05253787593318;20.2101515037327;80.840606014931;90.9456817667973;0;0;0;5.05253787593318;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25.2626893796659;0;20.2101515037327;10.1050757518664;75.7880681389978;60.6304545111982;35.3677651315323;35.3677651315323;NA;0;0;0;0;0;0;0;0;NA;0;0.252626893796659;0;0;0;0;0;0.252626893796659;0.252626893796659;NA;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;NA;0;0;0;0;20.2101515037327;0;35.3677651315323;0;0;0;0;10.1050757518664;NA;0;0;0;15.1576136277996;0;0;0;0;0;101.050757518664;NA;NA;NA;NA;NA;NA;0;0;0;0;0;0;0.505253787593319;0;0;0;0.252626893796659;0;25.2626893796659;6.06304545111982;30.3152272555991;0;0;0;0;0;0;NA;7.07355302630646;0;45.4728408833987;0;0;0.505253787593319;0;5.05253787593318;0;5.05253787593318;0;40.4203030074655;11.3682102208497;0;0;1.76838825657661;3.78940340694989;0;NA;0;0;35.3677651315323;0;0;252.626893796659;10.1050757518664;0;0;232.416742292927;0;0;0
2001-04-30;10.357702645663;0;0;1.01050757518664;0;0.505253787593319;5.05253787593318;0;0;0;0;0;0;0;0;0;0;1.01050757518664;0;0;0.505253787593319;1.2631344689833;0;0;0;0;0;0;0;0.252626893796659;0;0;0;0;0;0;0.757880681389978;0;0;0;0;5.05253787593318;0;0;0;40.4203030074655;0;126.31344689833;30.3152272555991;NA;0;0;0;0;6.31567234491648;19.1996439285461;20.7154052913261;10.1050757518664;0;1.01050757518664;0.252626893796659;2.52626893796659;1.51576136277996;1.2631344689833;1.2631344689833;0;0;0;0;0;0;0;0;0;NA;0;20.2101515037327;0;10.1050757518664;0;0;5.05253787593318;5.05253787593318;30.3152272555991;0;50.5253787593319;60.6304545111982;25.2626893796659;50.5253787593319;10.1050757518664;55.577916635265;111.15583327053;101.050757518664;0;0;0;0;0;0;0;5.05253787593318;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10.1050757518664;0;0;15.1576136277996;60.6304545111982;50.5253787593319;35.3677651315323;25.2626893796659;NA;0;0;0;0;0;0;0;0;NA;0;0;0;5.05253787593318;0;0;20.2101515037327;5.05253787593318;0;NA;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;NA;0;0;0;0;166.733749905795;0;35.3677651315323;0;15.1576136277996;20.2101515037327;25.2626893796659;70.7355302630646;NA;0;0;0;5.05253787593318;0;0;0;0;0;353.677651315323;NA;NA;NA;NA;NA;NA;0;0;0;0;0;0;0;0;0;0;1.01050757518664;0;20.2101515037327;15.1576136277996;10.1050757518664;0;0;0;0;0;0;NA;5.05253787593318;0;151.576136277996;0;0.252626893796659;0;0;0;0;45.4728408833987;0;20.2101515037327;1.76838825657661;0;0;0;5.05253787593318;0;NA;0;0;50.5253787593319;0;0;333.46749981159;30.3152272555991;0;0;358.730189191256;0;0;0
2001-05-08;13.6418522650196;0;0;5.5577916635265;0.252626893796659;0;1.76838825657661;0;0;0.757880681389978;0;0;0;0.505253787593319;0;0.252626893796659;0;0;0.252626893796659;0;0;2.02101515037327;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.03152272555991;0;10.1050757518664;0;0;0;70.7355302630646;0;151.576136277996;30.3152272555991;NA;0;0;0;0;20.2101515037327;30.3152272555991;50.5253787593319;50.5253787593319;0;0.757880681389978;0.252626893796659;2.52626893796659;1.76838825657661;1.2631344689833;3.03152272555991;0;0;0;0;0;0;0;0;0;NA;0;80.840606014931;0;10.1050757518664;0;0;0;30.3152272555991;50.5253787593319;0;111.15583327053;50.5253787593319;70.7355302630646;20.2101515037327;10.1050757518664;101.050757518664;232.416742292927;303.152272555991;0;0;0;0;0;0;0;10.1050757518664;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30.3152272555991;0;10.1050757518664;50.5253787593319;111.15583327053;80.840606014931;111.15583327053;40.4203030074655;NA;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;10.1050757518664;30.3152272555991;30.3152272555991;20.2101515037327;NA;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;NA;0;0;0;0;50.5253787593319;0;101.050757518664;0;0;10.1050757518664;30.3152272555991;20.2101515037327;NA;0;0;0;10.1050757518664;0;0;0;0;0;343.572575563457;NA;NA;NA;NA;NA;NA;0;0;0;0;0;0.505253787593319;0.252626893796659;0;0;0;0.757880681389978;0;50.5253787593319;10.1050757518664;0;0;0;0;0;0;0;NA;4.29465719454321;0;131.365984774263;0;0;0;0;0;0;212.206590789194;0;10.1050757518664;3.03152272555991;0;0;0;10.1050757518664;0;NA;0;0;70.7355302630646;0;0;252.626893796659;20.2101515037327;0;0;646.724848119448;0;0;0
2001-05-14;11.115583327053;0;0;0.505253787593319;0;0;3.03152272555991;0;0;0.252626893796659;0.252626893796659;0;0;0.757880681389978;0;0;0;0;0.252626893796659;0;0;2.27364204416993;0;0;0;0;0;0;0;0.252626893796659;0;0;0;0;0;0;0;0;0;4.29465719454321;0;0;30.3152272555991;0;0;161.681212029862;0;40.4203030074655;10.1050757518664;NA;0;0;0;0;20.2101515037327;30.3152272555991;20.2101515037327;20.2101515037327;0;0.252626893796659;0;3.78940340694989;1.01050757518664;0.252626893796659;1.01050757518664;0;0;0;0;0;0;0;0;0;NA;0;40.4203030074655;0;0;0;0;0;0;10.1050757518664;0;90.9456817667973;101.050757518664;90.9456817667973;90.9456817667973;0;0;121.260909022396;101.050757518664;0;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10.1050757518664;0;70.7355302630646;0;141.471060526129;0;141.471060526129;252.626893796659;70.7355302630646;161.681212029862;NA;0;0;0;0;0;0;0;0;NA;0;1.51576136277996;0;0.252626893796659;0;0;40.4203030074655;0;0;NA;0.252626893796659;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;NA;0;0;0;0;70.7355302630646;0;70.7355302630646;0;10.1050757518664;20.2101515037327;30.3152272555991;30.3152272555991;NA;0;0;0;20.2101515037327;0;0;0;0;0;313.257348307857;NA;NA;NA;NA;NA;NA;0;0;0;0;0;0;0;0;0.252626893796659;0;0;0;10.1050757518664;0.505253787593319;0;0;0;0;0;0;0;NA;3.28414961935657;0;40.4203030074655;0;0;0;0;0;0;90.9456817667973;0;4.29465719454321;3.53677651315323;0;0;0;1.2631344689833;0;NA;0;0;40.4203030074655;0;0;222.31166654106;20.2101515037327;0;0;1354.08015075009;0;0;0
2001-05-21;6.8209261325098;0;0;0;0;0.252626893796659;1.2631344689833;0;0;0.505253787593319;0.252626893796659;0;0;0.505253787593319;0;0;0;0.252626893796659;0.505253787593319;0;0;0.757880681389978;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.03152272555991;0;0;10.1050757518664;0;0;50.5253787593319;0;70.7355302630646;15.1576136277996;NA;0;0;0;0;5.05253787593318;10.1050757518664;15.1576136277996;10.1050757518664;0;0;0;6.56829923871314;0.252626893796659;0.252626893796659;0;0;0;0;0;0;0;0;0;0;NA;0;10.1050757518664;0;0;0;0;0;5.05253787593318;15.1576136277996;0;90.9456817667973;65.6829923871314;20.2101515037327;30.3152272555991;0;5.05253787593318;20.2101515037327;50.5253787593319;0;0;0;0;0;0;0;0;NA;5.05253787593318;0;0;0;0;0;0;0;5.05253787593318;0;0;0;0;0;0;0;45.4728408833987;0;40.4203030074655;0;45.4728408833987;111.15583327053;126.31344689833;80.840606014931;NA;0;0;0;0;0;0;0;0;NA;0;0.252626893796659;0;0.252626893796659;0;5.05253787593318;15.1576136277996;20.2101515037327;10.1050757518664;NA;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;NA;0;0;0;0;50.5253787593319;0;15.1576136277996;0;0;65.6829923871314;60.6304545111982;40.4203030074655;NA;0;0;0;2.52626893796659;0;0;0;0;0;161.681212029862;NA;NA;NA;NA;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;2.52626893796659;0.252626893796659;0;0;0;0;0;0;0;NA;4.29465719454321;0;55.577916635265;0;0;0;0;0.505253787593319;0;85.8931438908642;0;2.52626893796659;1.2631344689833;0;0;0.757880681389978;1.51576136277996;0;NA;0;0;25.2626893796659;0.252626893796659;0;80.840606014931;10.1050757518664;0;0;530.516476972984;0;0;0
2001-05-29;4.29465719454321;0;0;0.252626893796659;0;0;2.27364204416993;0;0;0;0;0;0;0;0;0;0;0;0;1.01050757518664;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.757880681389978;0;0;0;0;0.505253787593319;0;0;50.5253787593319;0;0;186.943901409528;0;353.677651315323;10.1050757518664;NA;0;0;0;0;0;10.1050757518664;20.2101515037327;30.3152272555991;0.252626893796659;0;0;3.03152272555991;0;0;0.252626893796659;0;0;0;0;0;0;0;0;0;NA;0;30.3152272555991;0;0;0;0;10.1050757518664;0;30.3152272555991;0;40.4203030074655;60.6304545111982;50.5253787593319;60.6304545111982;20.2101515037327;20.2101515037327;70.7355302630646;121.260909022396;0;0;0;20.2101515037327;0;0;0;10.1050757518664;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40.4203030074655;0;20.2101515037327;20.2101515037327;363.782727067189;414.308105826521;252.626893796659;101.050757518664;NA;0;0;0;0;0;0;0;0;NA;0;10.1050757518664;0;0;0;10.1050757518664;40.4203030074655;10.1050757518664;10.1050757518664;NA;0;0;0;0;0;0;0;NA;0;0;0;0;0;0;0;NA;0;0;0;0;101.050757518664;0;60.6304545111982;0;121.260909022396;818.511135901176;373.887802819056;151.576136277996;NA;0;0;0;10.1050757518664;0;0;0;0;0;626.514696615715;NA;NA;NA;NA;NA;NA;0;0;0;0;0;0;0;0;0;0;0.252626893796659;0;2.52626893796659;0;0;0;0;0;0;0;0;NA;6.06304545111982;0;50.5253787593319;0;0;0;0;0;0;525.463939097051;0;5.5577916635265;0.252626893796659;0;0;1.01050757518664;3.78940340694989;0;NA;0;0;50.5253787593319;0;0;141.471060526129;20.2101515037327;0;0;474.938560337719;0;0;0
